timestamp,range,ICMP_ping,ICMP_loss,ICMP_response_time,P_Inbound_packets_discarded,EX_Inbound_packets_discarded,P_Inbound_packets_with_errors,EX_Inbound_packets_with_errors,P_Bits_received,EX_Bits_received,P_Outbound_packets_discarded,EX_Outbound_packets_discarded,P_Outbound_packets_with_errors,EX_Outbound_packets_with_errors,P_Bits_sent,EX_Bits_sent,P_Speed,IN_Speed,EX_Speed,P_Operational_status,EX_Operational_status,P_Interface_type,IN_Interface_type,EX_Interface_type,Device_uptime,SNMP_Availability,IN_Inbound_packets_discarded,IN_Inbound_packets_with_errors,IN_Bits_received,IN_Outbound_packets_discarded,IN_Outbound_packets_with_errors,IN_Bits_sent,IN_Operational_status,class
1557325080,0,-1,-1,-1,-1,-1,-1,-1,168,472,-1,-1,-1,-1,208,20056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,19920,-2,-2,680,0,NE
1557325260,0,-1,-1,-1,-1,-1,-1,-1,176,360,-1,-1,-1,-1,224,20008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,20112,-2,-2,608,0,NE
1557325440,0,-1,-1,-1,-1,-1,-1,-1,168,30808,-1,-1,-1,-1,208,10800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,10504,-2,-2,31016,0,NE
1557325620,0,-1,-1,-1,-1,-1,-1,-1,160,584,-1,-1,-1,-1,208,5528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5200,-2,-2,792,0,NE
1557325800,0,-1,-1,-1,-1,-1,-1,-1,152,464,-1,-1,-1,-1,208,1752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1376,-2,-2,688,0,NE
1557325980,0,-1,-1,-1,-1,-1,-1,-1,184,536,-1,-1,-1,-1,208,4104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3704,-2,-2,752,0,NE
1557326160,0,-1,-1,-1,-1,-1,-1,-1,168,456,-1,-1,-1,-1,240,1808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,704,0,NE
1557326340,0,-1,-1,-1,-1,-1,-1,-1,168,392,-1,-1,-1,-1,224,2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1704,-2,-2,664,0,NE
1557326520,0,-1,-1,-1,-1,-1,-1,-1,152,34376,-1,-1,-1,-1,208,1640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1152,-2,-2,33984,0,NE
1557326700,0,-1,-1,-1,-1,-1,-1,-1,160,143864,-1,-1,-1,-1,200,3256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2080,-2,-2,144624,0,NE
1557326880,0,-1,-1,-1,-1,-1,-1,-1,160,800,-1,-1,-1,-1,216,1424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,968,-2,-2,1024,0,NE
1557327060,0,-1,-1,-1,-1,-1,-1,-1,208,464,-1,-1,-1,-1,248,1584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1224,-2,-2,728,0,NE
1557327240,0,-1,-1,-1,-1,-1,-1,-1,168,84928,-1,-1,-1,-1,216,1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1520,-2,-2,85144,0,NE
1557327420,0,-1,-1,-1,-1,-1,-1,-1,152,284552,-1,-1,-1,-1,208,3880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2448,-2,-2,284656,0,NE
1557327600,0,-1,-1,-1,-1,-1,-1,-1,168,220688,-1,-1,-1,-1,200,3400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2080,-2,-2,220776,0,NE
1557327780,0,-1,-1,-1,-1,-1,-1,-1,184,2416,-1,-1,-1,-1,208,17624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,16304,-2,-2,2600,0,NE
1557327960,0,-1,-1,-1,-1,-1,-1,-1,160,2688,-1,-1,-1,-1,200,9864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,9544,-2,-2,2896,0,NE
1557328140,0,-1,-1,-1,-1,-1,-1,-1,168,1032,-1,-1,-1,-1,232,2104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1608,-2,-2,1264,0,NE
1557328320,0,-1,-1,-1,-1,-1,-1,-1,160,1392,-1,-1,-1,-1,208,2464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2016,-2,-2,1608,0,NE
1557328500,0,-1,-1,-1,-1,-1,-1,-1,176,960,-1,-1,-1,-1,224,2824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2456,-2,-2,1208,0,NE
1557328680,0,-1,-1,-1,-1,-1,-1,-1,176,3088,-1,-1,-1,-1,208,3088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2592,-2,-2,3240,0,NE
1557328860,0,-1,-1,-1,-1,-1,-1,-1,160,45424,-1,-1,-1,-1,224,3720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2960,-2,-2,45648,0,NE
1557329040,0,-1,-1,-1,-1,-1,-1,-1,192,58328,-1,-1,-1,-1,232,2688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1848,-2,-2,58488,0,NE
1557329220,0,-1,-1,-1,-1,-1,-1,-1,184,32816,-1,-1,-1,-1,224,2608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1840,-2,-2,33032,0,NE
1557329400,0,-1,-1,-1,-1,-1,-1,-1,152,203912,-1,-1,-1,-1,200,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1984,-2,-2,204048,0,NE
1557329580,0,-1,-1,-1,-1,-1,-1,-1,152,159088,-1,-1,-1,-1,200,3272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1928,-2,-2,159272,0,NE
1557329760,0,-1,-1,-1,-1,-1,-1,-1,168,192048,-1,-1,-1,-1,208,2840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1584,-2,-2,192176,0,NE
1557329940,0,-1,-1,-1,-1,-1,-1,-1,152,186288,-1,-1,-1,-1,192,2472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1200,-2,-2,186248,0,NE
1557330120,0,-1,-1,-1,-1,-1,-1,-1,184,120424,-1,-1,-1,-1,208,2512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1384,-2,-2,120608,0,NE
1557330300,0,-1,-1,-1,-1,-1,-1,-1,160,168528,-1,-1,-1,-1,200,2896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2024,-2,-2,168608,0,NE
1557330480,0,-1,-1,-1,-1,-1,-1,-1,160,179184,-1,-1,-1,-1,224,3400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2240,-2,-2,179320,0,NE
1557330660,0,-1,-1,-1,-1,-1,-1,-1,160,93520,-1,-1,-1,-1,216,18808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,17168,-2,-2,93656,0,NE
1557330840,0,-1,-1,-1,-1,-1,-1,-1,184,4144,-1,-1,-1,-1,216,14944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,14512,-2,-2,4344,0,NE
1557331020,0,-1,-1,-1,-1,-1,-1,-1,152,2128,-1,-1,-1,-1,208,20144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,19672,-2,-2,2328,0,NE
1557331200,0,-1,-1,-1,-1,-1,-1,-1,168,1480,-1,-1,-1,-1,208,19920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,19384,-2,-2,1728,0,NE
1557331380,0,-1,-1,-1,-1,-1,-1,-1,192,1928,-1,-1,-1,-1,224,10624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,9432,-2,-2,2128,0,NE
1557331560,0,-1,-1,-1,-1,-1,-1,-1,160,2952,-1,-1,-1,-1,208,3856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3336,-2,-2,3224,0,NE
1557331740,0,-1,-1,-1,-1,-1,-1,-1,168,1496,-1,-1,-1,-1,224,1944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1232,-2,-2,1528,0,NE
1557331920,0,-1,-1,-1,-1,-1,-1,-1,192,1384,-1,-1,-1,-1,208,1832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1320,-2,-2,1792,0,NE
1557332100,0,-1,-1,-1,-1,-1,-1,-1,176,1368,-1,-1,-1,-1,224,2928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2352,-2,-2,1568,0,NE
1557332280,0,-1,-1,-1,-1,-1,-1,-1,160,1872,-1,-1,-1,-1,208,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3440,-2,-2,2072,0,NE
1557332460,0,-1,-1,-1,-1,-1,-1,-1,176,1360,-1,-1,-1,-1,240,2448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1872,-2,-2,1608,0,NE
1557332640,0,-1,-1,-1,-1,-1,-1,-1,176,2832,-1,-1,-1,-1,216,2144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1544,-2,-2,3056,0,NE
1557332820,0,-1,-1,-1,-1,-1,-1,-1,200,1672,-1,-1,-1,-1,240,2048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1504,-2,-2,1864,0,NE
1557333000,0,-1,-1,-1,-1,-1,-1,-1,160,1624,-1,-1,-1,-1,224,1696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1120,-2,-2,1888,0,NE
1557333180,0,-1,-1,-1,-1,-1,-1,-1,160,1504,-1,-1,-1,-1,208,1808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1264,-2,-2,1840,0,NE
1557333360,0,-1,-1,-1,-1,-1,-1,-1,184,2712,-1,-1,-1,-1,224,2960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2288,-2,-2,2784,0,NE
1557333540,0,-1,-1,-1,-1,-1,-1,-1,160,1784,-1,-1,-1,-1,208,16800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,16168,-2,-2,1968,0,NE
1557333720,0,-1,-1,-1,-1,-1,-1,-1,184,1832,-1,-1,-1,-1,208,5232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4856,-2,-2,2184,0,NE
1557333900,0,-1,-1,-1,-1,-1,-1,-1,168,1656,-1,-1,-1,-1,240,6080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5712,-2,-2,1792,0,NE
1557334080,0,-1,-1,-1,-1,-1,-1,-1,160,1576,-1,-1,-1,-1,208,6024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5056,-2,-2,1736,0,NE
1557334260,0,-1,-1,-1,-1,-1,-1,-1,184,4512,-1,-1,-1,-1,208,6744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7032,-2,-2,4792,0,NE
1557334440,0,-1,-1,-1,-1,-1,-1,-1,176,1328,-1,-1,-1,-1,224,3240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2760,-2,-2,1552,0,NE
1557334620,0,-1,-1,-1,-1,-1,-1,-1,176,2312,-1,-1,-1,-1,224,2232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1632,-2,-2,2536,0,NE
1557334800,0,-1,-1,-1,-1,-1,-1,-1,176,1312,-1,-1,-1,-1,240,3608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3056,-2,-2,1584,0,NE
1557334980,0,-1,-1,-1,-1,-1,-1,-1,176,1728,-1,-1,-1,-1,208,17224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,15928,-2,-2,1856,0,NE
1557335160,0,-1,-1,-1,-1,-1,-1,-1,176,2224,-1,-1,-1,-1,216,6648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6352,-2,-2,2408,0,NE
1557335340,0,-1,-1,-1,-1,-1,-1,-1,168,1560,-1,-1,-1,-1,208,1712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1144,-2,-2,1832,0,NE
1557335520,0,-1,-1,-1,-1,-1,-1,-1,176,1544,-1,-1,-1,-1,224,2000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1384,-2,-2,1800,0,NE
1557335700,0,-1,-1,-1,-1,-1,-1,-1,184,1280,-1,-1,-1,-1,208,1648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1152,-2,-2,1520,0,NE
1557335880,0,-1,-1,-1,-1,-1,-1,-1,160,1680,-1,-1,-1,-1,232,4056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3416,-2,-2,1888,0,NE
1557336060,0,-1,-1,-1,-1,-1,-1,-1,160,2688,-1,-1,-1,-1,208,2144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1608,-2,-2,2912,0,NE
1557336240,0,-1,-1,-1,-1,-1,-1,-1,168,1320,-1,-1,-1,-1,208,2592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2080,-2,-2,1528,0,NE
1557336420,0,-1,-1,-1,-1,-1,-1,-1,168,1488,-1,-1,-1,-1,224,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1512,-2,-2,1736,0,NE
1557336600,0,-1,-1,-1,-1,-1,-1,-1,208,1640,-1,-1,-1,-1,224,1920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1248,-2,-2,1760,0,NE
1557336780,0,-1,-1,-1,-1,-1,-1,-1,160,1200,-1,-1,-1,-1,232,2456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1936,-2,-2,1512,0,NE
1557336960,0,-1,-1,-1,-1,-1,-1,-1,176,4272,-1,-1,-1,-1,216,2048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1456,-2,-2,4512,0,NE
1557337140,0,-1,-1,-1,-1,-1,-1,-1,168,1640,-1,-1,-1,-1,216,1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1216,-2,-2,1856,0,NE
1557337320,0,-1,-1,-1,-1,-1,-1,-1,184,1536,-1,-1,-1,-1,232,1800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1208,-2,-2,1704,0,NE
1557337500,0,-1,-1,-1,-1,-1,-1,-1,176,1192,-1,-1,-1,-1,216,1960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1448,-2,-2,1488,0,NE
1557337680,0,-1,-1,-1,-1,-1,-1,-1,168,1744,-1,-1,-1,-1,216,1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,1968,0,NE
1557337860,0,-1,-1,-1,-1,-1,-1,-1,176,4768,-1,-1,-1,-1,208,2488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1880,-2,-2,4984,0,NE
1557338040,0,-1,-1,-1,-1,-1,-1,-1,168,1216,-1,-1,-1,-1,216,1536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1032,-2,-2,1440,0,NE
1557338220,0,-1,-1,-1,-1,-1,-1,-1,184,1728,-1,-1,-1,-1,248,1648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1112,-2,-2,1976,0,NE
1557338400,0,-1,-1,-1,-1,-1,-1,-1,168,1848,-1,-1,-1,-1,224,1768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1184,-2,-2,2072,0,NE
1557338580,0,-1,-1,-1,-1,-1,-1,-1,168,1480,-1,-1,-1,-1,208,3936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2760,-2,-2,1664,0,NE
1557338760,0,-1,-1,-1,-1,-1,-1,-1,184,2224,-1,-1,-1,-1,232,1504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,992,-2,-2,2432,0,NE
1557338940,0,-1,-1,-1,-1,-1,-1,-1,168,1368,-1,-1,-1,-1,216,1992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,1632,0,NE
1557339120,0,-1,-1,-1,-1,-1,-1,-1,160,1752,-1,-1,-1,-1,208,18168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,17664,-2,-2,1984,0,NE
1557339300,0,-1,-1,-1,-1,-1,-1,-1,160,1704,-1,-1,-1,-1,208,6800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6416,-2,-2,1912,0,NE
1557339480,0,-1,-1,-1,-1,-1,-1,-1,160,1328,-1,-1,-1,-1,216,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1216,-2,-2,1544,0,NE
1557339660,0,-1,-1,-1,-1,-1,-1,-1,200,2440,-1,-1,-1,-1,224,1536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1024,-2,-2,2688,0,NE
1557339840,0,-1,-1,-1,-1,-1,-1,-1,160,1112,-1,-1,-1,-1,232,2384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1856,-2,-2,1320,0,NE
1557340020,0,-1,-1,-1,-1,-1,-1,-1,168,2160,-1,-1,-1,-1,208,5424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5016,-2,-2,2392,0,NE
1557340200,0,-1,-1,-1,-1,-1,-1,-1,208,1416,-1,-1,-1,-1,240,2576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1944,-2,-2,1632,0,NE
1557340380,0,-1,-1,-1,-1,-1,-1,-1,168,1312,-1,-1,-1,-1,208,3664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3168,-2,-2,1456,0,NE
1557340560,0,-1,-1,-1,-1,-1,-1,-1,160,2400,-1,-1,-1,-1,224,2680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2216,-2,-2,2712,0,NE
1557340740,0,-1,-1,-1,-1,-1,-1,-1,192,1896,-1,-1,-1,-1,216,1936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1296,-2,-2,2056,0,NE
1557340920,0,-1,-1,-1,-1,-1,-1,-1,168,1480,-1,-1,-1,-1,208,1936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1384,-2,-2,1792,0,NE
1557341100,0,-1,-1,-1,-1,-1,-1,-1,176,1184,-1,-1,-1,-1,240,2120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1584,-2,-2,1480,0,NE
1557341280,0,-1,-1,-1,-1,-1,-1,-1,168,2224,-1,-1,-1,-1,224,1752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1152,-2,-2,2424,0,NE
1557341460,0,-1,-1,-1,-1,-1,-1,-1,176,1344,-1,-1,-1,-1,208,1496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,992,-2,-2,1576,0,NE
1557341640,0,-1,-1,-1,-1,-1,-1,-1,176,1568,-1,-1,-1,-1,224,1784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1184,-2,-2,1792,0,NE
1557341820,0,-1,-1,-1,-1,-1,-1,-1,160,1992,-1,-1,-1,-1,208,1720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1128,-2,-2,2200,0,NE
1557342000,0,-1,-1,-1,-1,-1,-1,-1,192,1456,-1,-1,-1,-1,256,1552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1040,-2,-2,1704,0,NE
1557342180,0,-1,-1,-1,-1,-1,-1,-1,168,1320,-1,-1,-1,-1,216,4464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3288,-2,-2,1488,0,NE
1557342360,0,-1,-1,-1,-1,-1,-1,-1,168,3256,-1,-1,-1,-1,216,2320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1704,-2,-2,3464,0,NE
1557342540,0,-1,-1,-1,-1,-1,-1,-1,184,1296,-1,-1,-1,-1,208,2896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2272,-2,-2,1528,0,NE
1557342720,0,-1,-1,-1,-1,-1,-1,-1,176,1528,-1,-1,-1,-1,232,1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1280,-2,-2,1704,0,NE
1557342900,0,-1,-1,-1,-1,-1,-1,-1,176,1336,-1,-1,-1,-1,224,10272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,10312,-2,-2,1632,0,NE
1557343080,0,-1,-1,-1,-1,-1,-1,-1,160,1944,-1,-1,-1,-1,216,12448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,11200,-2,-2,2144,0,NE
1557343260,0,-1,-1,-1,-1,-1,-1,-1,184,1816,-1,-1,-1,-1,208,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2608,-2,-2,2032,0,NE
1557343440,0,-1,-1,-1,-1,-1,-1,-1,160,1072,-1,-1,-1,-1,200,2360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1760,-2,-2,1280,0,NE
1557343620,0,-1,-1,-1,-1,-1,-1,-1,160,1608,-1,-1,-1,-1,216,1720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1176,-2,-2,1832,0,NE
1557343800,0,-1,-1,-1,-1,-1,-1,-1,208,1408,-1,-1,-1,-1,256,1984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1416,-2,-2,1664,0,NE
1557343980,0,-1,-1,-1,-1,-1,-1,-1,176,1696,-1,-1,-1,-1,224,3736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3104,-2,-2,1672,0,NE
1557344160,0,-1,-1,-1,-1,-1,-1,-1,176,1480,-1,-1,-1,-1,240,2056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1600,-2,-2,1936,0,NE
1557344340,0,-1,-1,-1,-1,-1,-1,-1,168,1512,-1,-1,-1,-1,216,2400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1792,-2,-2,1672,0,NE
1557344520,0,-1,-1,-1,-1,-1,-1,-1,168,1368,-1,-1,-1,-1,208,2272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1712,-2,-2,1704,0,NE
1557344700,0,-1,-1,-1,-1,-1,-1,-1,176,1688,-1,-1,-1,-1,208,2440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1832,-2,-2,1840,0,NE
1557344880,0,-1,-1,-1,-1,-1,-1,-1,176,1576,-1,-1,-1,-1,240,2032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,1824,0,NE
1557345060,0,-1,-1,-1,-1,-1,-1,-1,184,1352,-1,-1,-1,-1,224,1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1256,-2,-2,1632,0,NE
1557345240,0,-1,-1,-1,-1,-1,-1,-1,184,1192,-1,-1,-1,-1,216,1936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,1408,0,NE
1557345420,0,-1,-1,-1,-1,-1,-1,-1,152,2088,-1,-1,-1,-1,208,2064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1464,-2,-2,2320,0,NE
1557345600,0,-1,-1,-1,-1,-1,-1,-1,168,1696,-1,-1,-1,-1,232,3920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3344,-2,-2,1912,0,NE
1557345780,0,-1,-1,-1,-1,-1,-1,-1,192,1432,-1,-1,-1,-1,248,8784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7424,-2,-2,1632,0,NE
1557345960,0,-1,-1,-1,-1,-1,-1,-1,168,2392,-1,-1,-1,-1,208,2344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1752,-2,-2,2616,0,NE
1557346140,0,-1,-1,-1,-1,-1,-1,-1,184,1672,-1,-1,-1,-1,208,2696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2088,-2,-2,1904,0,NE
1557346320,0,-1,-1,-1,-1,-1,-1,-1,168,5752,-1,-1,-1,-1,216,1296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,736,-2,-2,5984,0,NE
1557346500,0,-1,-1,-1,-1,-1,-1,-1,168,2496,-1,-1,-1,-1,232,1448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,848,-2,-2,2704,0,NE
1557346680,0,-1,-1,-1,-1,-1,-1,-1,184,1640,-1,-1,-1,-1,208,1424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,808,-2,-2,1808,0,NE
1557346860,0,-1,-1,-1,-1,-1,-1,-1,176,1256,-1,-1,-1,-1,216,1216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,752,-2,-2,1552,0,NE
1557347040,0,-1,-1,-1,-1,-1,-1,-1,184,1504,-1,-1,-1,-1,232,1144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,656,-2,-2,1752,0,NE
1557347220,0,-1,-1,-1,-1,-1,-1,-1,192,1720,-1,-1,-1,-1,232,1336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,792,-2,-2,1976,0,NE
1557347400,0,-1,-1,-1,-1,-1,-1,-1,160,1440,-1,-1,-1,-1,216,7472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6848,-2,-2,1656,0,NE
1557347580,0,-1,-1,-1,-1,-1,-1,-1,192,1288,-1,-1,-1,-1,240,1128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,672,-2,-2,1536,0,NE
1557347760,0,-1,-1,-1,-1,-1,-1,-1,184,3392,-1,-1,-1,-1,216,1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,840,-2,-2,3640,0,NE
1557347940,0,-1,-1,-1,-1,-1,-1,-1,168,1672,-1,-1,-1,-1,232,1344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,792,-2,-2,1896,0,NE
1557348120,0,-1,-1,-1,-1,-1,-1,-1,160,2528,-1,-1,-1,-1,208,1160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,632,-2,-2,2728,0,NE
1557348300,0,-1,-1,-1,-1,-1,-1,-1,168,1152,-1,-1,-1,-1,208,2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1480,-2,-2,1352,0,NE
1557348480,0,-1,-1,-1,-1,-1,-1,-1,168,1648,-1,-1,-1,-1,216,1448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,904,-2,-2,1920,0,NE
1557348660,0,-1,-1,-1,-1,-1,-1,-1,184,1608,-1,-1,-1,-1,232,1232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,648,-2,-2,1784,0,NE
