timestamp,range,ICMP_ping,ICMP_loss,ICMP_response_time,P_Inbound_packets_discarded,EX_Inbound_packets_discarded,P_Inbound_packets_with_errors,EX_Inbound_packets_with_errors,P_Bits_received,EX_Bits_received,P_Outbound_packets_discarded,EX_Outbound_packets_discarded,P_Outbound_packets_with_errors,EX_Outbound_packets_with_errors,P_Bits_sent,EX_Bits_sent,P_Speed,IN_Speed,EX_Speed,P_Operational_status,EX_Operational_status,P_Interface_type,IN_Interface_type,EX_Interface_type,Device_uptime,SNMP_availability,IN_Inbound_packets_discarded,IN_Inbound_packets_with_errors,IN_Bits_received,IN_Outbound_packets_discarded,IN_Outbound_packets_with_errors,IN_Bits_sent,IN_Operational_status,class
1557404820,0,-1,-1,-1,-1,-1,-1,-1,176,1160,-1,-1,-1,-1,216,3392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2664,-2,-2,1424,0,NE
1557405000,0,-1,-1,-1,-1,-1,-1,-1,184,1176,-1,-1,-1,-1,216,3624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2768,-2,-2,1440,0,NE
1557405180,0,-1,-1,-1,-1,-1,-1,-1,168,1296,-1,-1,-1,-1,240,5928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4744,-2,-2,1472,0,NE
1557405360,0,-1,-1,-1,-1,-1,-1,-1,192,1112,-1,-1,-1,-1,240,3480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3032,-2,-2,1408,0,NE
1557405540,0,-1,-1,-1,-1,-1,-1,-1,184,1080,-1,-1,-1,-1,208,2960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2248,-2,-2,1344,0,NE
1557405720,0,-1,-1,-1,-1,-1,-1,-1,168,1056,-1,-1,-1,-1,232,4672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3632,-2,-2,1296,0,NE
1557405900,0,-1,-1,-1,-1,-1,-1,-1,160,632,-1,-1,-1,-1,208,5064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3632,-2,-2,808,0,NE
1557406080,0,-1,-1,-1,-1,-1,-1,-1,168,448,-1,-1,-1,-1,216,2944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2152,-2,-2,760,0,NE
1557406260,0,-1,-1,-1,-1,-1,-1,-1,168,704,-1,-1,-1,-1,216,5424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4504,-2,-2,952,0,NE
1557406440,0,-1,-1,-1,-1,-1,-1,-1,184,6000,-1,-1,-1,-1,240,6640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5936,-2,-2,6256,0,NE
1557406620,0,-1,-1,-1,-1,-1,-1,-1,168,1568,-1,-1,-1,-1,208,4344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3400,-2,-2,1752,0,NE
1557406800,0,-1,-1,-1,-1,-1,-1,-1,176,1304,-1,-1,-1,-1,232,4384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4992,-2,-2,1632,0,NE
1557406980,0,-1,-1,-1,-1,-1,-1,-1,160,2280,-1,-1,-1,-1,216,5968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3320,-2,-2,2432,0,NE
1557407160,0,-1,-1,-1,-1,-1,-1,-1,200,1624,-1,-1,-1,-1,248,3688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2904,-2,-2,1928,0,NE
1557407340,0,-1,-1,-1,-1,-1,-1,-1,184,1184,-1,-1,-1,-1,208,8104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7128,-2,-2,1400,0,NE
1557407520,0,-1,-1,-1,-1,-1,-1,-1,176,1480,-1,-1,-1,-1,216,7824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6944,-2,-2,1728,0,NE
1557407700,0,-1,-1,-1,-1,-1,-1,-1,160,936,-1,-1,-1,-1,232,8792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7368,-2,-2,1168,0,NE
1557407880,0,-1,-1,-1,-1,-1,-1,-1,168,472,-1,-1,-1,-1,208,4760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3416,-2,-2,712,0,NE
1557408060,0,-1,-1,-1,-1,-1,-1,-1,168,760,-1,-1,-1,-1,216,3312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2464,-2,-2,1000,0,NE
1557408240,0,-1,-1,-1,-1,-1,-1,-1,160,1584,-1,-1,-1,-1,232,3912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3168,-2,-2,1816,0,NE
1557408420,0,-1,-1,-1,-1,-1,-1,-1,184,1080,-1,-1,-1,-1,208,7440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6552,-2,-2,1328,0,NE
1557408600,0,-1,-1,-1,-1,-1,-1,-1,168,576,-1,-1,-1,-1,224,6192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4648,-2,-2,824,0,NE
1557408780,0,-1,-1,-1,-1,-1,-1,-1,160,528,-1,-1,-1,-1,224,3712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2392,-2,-2,704,0,NE
1557408960,0,-1,-1,-1,-1,-1,-1,-1,200,600,-1,-1,-1,-1,240,3296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2272,-2,-2,912,0,NE
1557409140,0,-1,-1,-1,-1,-1,-1,-1,184,568,-1,-1,-1,-1,216,3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2192,-2,-2,808,0,NE
1557409320,0,-1,-1,-1,-1,-1,-1,-1,160,504,-1,-1,-1,-1,224,3296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2184,-2,-2,736,0,NE
1557409500,0,-1,-1,-1,-1,-1,-1,-1,176,552,-1,-1,-1,-1,224,3176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2304,-2,-2,816,0,NE
1557409680,0,-1,-1,-1,-1,-1,-1,-1,168,600,-1,-1,-1,-1,208,3616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2256,-2,-2,832,0,NE
1557409860,0,-1,-1,-1,-1,-1,-1,-1,160,512,-1,-1,-1,-1,216,3696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2616,-2,-2,744,0,NE
1557410040,0,-1,-1,-1,-1,-1,-1,-1,176,560,-1,-1,-1,-1,240,2880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1976,-2,-2,816,0,NE
1557410220,0,-1,-1,-1,-1,-1,-1,-1,184,544,-1,-1,-1,-1,224,2480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1688,-2,-2,784,0,NE
1557410400,0,-1,-1,-1,-1,-1,-1,-1,168,488,-1,-1,-1,-1,216,3728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3048,-2,-2,736,0,NE
1557410580,0,-1,-1,-1,-1,-1,-1,-1,168,1024,-1,-1,-1,-1,232,5752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4656,-2,-2,1232,0,NE
1557410760,0,-1,-1,-1,-1,-1,-1,-1,168,984,-1,-1,-1,-1,216,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4968,-2,-2,1240,0,NE
1557410940,0,-1,-1,-1,-1,-1,-1,-1,208,6552,-1,-1,-1,-1,232,9112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,8224,-2,-2,6800,0,NE
1557411120,0,-1,-1,-1,-1,-1,-1,-1,160,1216,-1,-1,-1,-1,208,9224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,8192,-2,-2,1368,0,NE
1557411300,0,-1,-1,-1,-1,-1,-1,-1,160,1096,-1,-1,-1,-1,208,4912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4480,-2,-2,1392,0,NE
1557411480,0,-1,-1,-1,-1,-1,-1,-1,168,1456,-1,-1,-1,-1,232,3504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2520,-2,-2,1600,0,NE
1557411660,0,-1,-1,-1,-1,-1,-1,-1,176,1448,-1,-1,-1,-1,224,3432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2768,-2,-2,1824,0,NE
1557411840,0,-1,-1,-1,-1,-1,-1,-1,184,2088,-1,-1,-1,-1,216,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3256,-2,-2,2320,0,NE
1557412020,0,-1,-1,-1,-1,-1,-1,-1,160,840,-1,-1,-1,-1,232,7176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5712,-2,-2,1064,0,NE
1557412200,0,-1,-1,-1,-1,-1,-1,-1,184,488,-1,-1,-1,-1,208,4136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2904,-2,-2,728,0,NE
1557412380,0,-1,-1,-1,-1,-1,-1,-1,168,544,-1,-1,-1,-1,216,2952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2056,-2,-2,792,0,NE
1557412560,0,-1,-1,-1,-1,-1,-1,-1,168,816,-1,-1,-1,-1,248,8968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,8224,-2,-2,1080,0,NE
1557412740,0,-1,-1,-1,-1,-1,-1,-1,184,6608,-1,-1,-1,-1,232,6936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6104,-2,-2,6840,0,NE
1557412920,0,-1,-1,-1,-1,-1,-1,-1,160,1528,-1,-1,-1,-1,208,8120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7440,-2,-2,1768,0,NE
1557413100,0,-1,-1,-1,-1,-1,-1,-1,208,1160,-1,-1,-1,-1,256,7736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6696,-2,-2,1360,0,NE
1557413280,0,-1,-1,-1,-1,-1,-1,-1,168,2600,-1,-1,-1,-1,208,3440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2712,-2,-2,2824,0,NE
1557413460,0,-1,-1,-1,-1,-1,-1,-1,160,1112,-1,-1,-1,-1,216,3432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2832,-2,-2,1392,0,NE
1557413640,0,-1,-1,-1,-1,-1,-1,-1,176,968,-1,-1,-1,-1,216,4128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3408,-2,-2,1224,0,NE
1557413820,0,-1,-1,-1,-1,-1,-1,-1,160,736,-1,-1,-1,-1,208,3096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2488,-2,-2,976,0,NE
1557414000,0,-1,-1,-1,-1,-1,-1,-1,184,392,-1,-1,-1,-1,232,2744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3272,-2,-2,648,0,NE
1557414180,0,-1,-1,-1,-1,-1,-1,-1,168,552,-1,-1,-1,-1,216,4632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2400,-2,-2,736,0,NE
1557414360,0,-1,-1,-1,-1,-1,-1,-1,160,488,-1,-1,-1,-1,224,3720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3040,-2,-2,680,0,NE
1557414540,0,-1,-1,-1,-1,-1,-1,-1,192,352,-1,-1,-1,-1,240,1984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1664,-2,-2,672,0,NE
1557414720,0,-1,-1,-1,-1,-1,-1,-1,192,416,-1,-1,-1,-1,224,1960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1472,-2,-2,648,0,NE
1557414900,0,-1,-1,-1,-1,-1,-1,-1,168,376,-1,-1,-1,-1,232,2752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2272,-2,-2,616,0,NE
1557415080,0,-1,-1,-1,-1,-1,-1,-1,176,432,-1,-1,-1,-1,216,3048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2440,-2,-2,696,0,NE
1557415260,0,-1,-1,-1,-1,-1,-1,-1,184,480,-1,-1,-1,-1,208,2576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1712,-2,-2,656,0,NE
1557415440,0,-1,-1,-1,-1,-1,-1,-1,160,352,-1,-1,-1,-1,208,3256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2504,-2,-2,640,0,NE
1557415620,0,-1,-1,-1,-1,-1,-1,-1,160,496,-1,-1,-1,-1,232,2840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1928,-2,-2,672,0,NE
1557415800,0,-1,-1,-1,-1,-1,-1,-1,208,376,-1,-1,-1,-1,224,6416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5800,-2,-2,712,0,NE
1557415980,0,-1,-1,-1,-1,-1,-1,-1,160,376,-1,-1,-1,-1,208,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,616,0,NE
1557416160,0,-1,-1,-1,-1,-1,-1,-1,176,408,-1,-1,-1,-1,248,2472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2000,-2,-2,656,0,NE
1557416340,0,-1,-1,-1,-1,-1,-1,-1,176,100160,-1,-1,-1,-1,224,11448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,10176,-2,-2,100384,0,NE
1557416520,0,-1,-1,-1,-1,-1,-1,-1,184,241384,-1,-1,-1,-1,200,27384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,23904,-2,-2,241568,0,NE
1557416700,0,-1,-1,-1,-1,-1,-1,-1,168,207296,-1,-1,-1,-1,208,9064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,6768,-2,-2,207528,0,NE
1557416880,0,-1,-1,-1,-1,-1,-1,-1,160,228544,-1,-1,-1,-1,216,9520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7760,-2,-2,228784,0,NE
1557417060,0,-1,-1,-1,-1,-1,-1,-1,160,62448,-1,-1,-1,-1,208,11872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,10312,-2,-2,62584,0,NE
1557417240,0,-1,-1,-1,-1,-1,-1,-1,200,15312,-1,-1,-1,-1,240,5320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,4600,-2,-2,15640,0,NE
1557417420,0,-1,-1,-1,-1,-1,-1,-1,168,1624,-1,-1,-1,-1,216,14800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,14112,-2,-2,1880,0,NE
1557417600,0,-1,-1,-1,-1,-1,-1,-1,160,2280,-1,-1,-1,-1,208,3568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2800,-2,-2,2504,0,NE
1557417780,0,-1,-1,-1,-1,-1,-1,-1,160,1640,-1,-1,-1,-1,208,4952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3744,-2,-2,1856,0,NE
1557417960,0,-1,-1,-1,-1,-1,-1,-1,200,1744,-1,-1,-1,-1,248,3240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2432,-2,-2,1984,0,NE
1557418140,0,-1,-1,-1,-1,-1,-1,-1,176,2512,-1,-1,-1,-1,224,3112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2424,-2,-2,2776,0,NE
1557418320,0,-1,-1,-1,-1,-1,-1,-1,176,111520,-1,-1,-1,-1,224,6112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5480,-2,-2,111776,0,NE
1557418500,0,-1,-1,-1,-1,-1,-1,-1,168,26976,-1,-1,-1,-1,216,3888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3048,-2,-2,27200,0,NE
1557418680,0,-1,-1,-1,-1,-1,-1,-1,184,3248,-1,-1,-1,-1,232,3752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3040,-2,-2,3504,0,NE
1557418860,0,-1,-1,-1,-1,-1,-1,-1,168,1376,-1,-1,-1,-1,216,2808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2096,-2,-2,1648,0,NE
1557419040,0,-1,-1,-1,-1,-1,-1,-1,192,1376,-1,-1,-1,-1,240,3672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3032,-2,-2,1592,0,NE
1557419220,0,-1,-1,-1,-1,-1,-1,-1,184,1312,-1,-1,-1,-1,224,2608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1952,-2,-2,1576,0,NE
1557419400,0,-1,-1,-1,-1,-1,-1,-1,160,1288,-1,-1,-1,-1,208,3280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2648,-2,-2,1544,0,NE
1557419580,0,-1,-1,-1,-1,-1,-1,-1,168,1320,-1,-1,-1,-1,216,2928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2232,-2,-2,1544,0,NE
1557419760,0,-1,-1,-1,-1,-1,-1,-1,160,1376,-1,-1,-1,-1,216,3040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2488,-2,-2,1600,0,NE
1557419940,0,-1,-1,-1,-1,-1,-1,-1,200,1584,-1,-1,-1,-1,248,3512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2760,-2,-2,1864,0,NE
1557420120,0,-1,-1,-1,-1,-1,-1,-1,184,27776,-1,-1,-1,-1,232,3576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2520,-2,-2,28000,0,NE
1557420300,0,-1,-1,-1,-1,-1,-1,-1,168,132112,-1,-1,-1,-1,216,7608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7000,-2,-2,132336,0,NE
1557420480,0,-1,-1,-1,-1,-1,-1,-1,184,1952,-1,-1,-1,-1,216,3544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2800,-2,-2,2192,0,NE
1557420660,0,-1,-1,-1,-1,-1,-1,-1,160,1512,-1,-1,-1,-1,232,8176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,7464,-2,-2,1760,0,NE
1557420840,0,-1,-1,-1,-1,-1,-1,-1,168,1432,-1,-1,-1,-1,216,3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2544,-2,-2,1696,0,NE
1557421020,0,-1,-1,-1,-1,-1,-1,-1,168,1624,-1,-1,-1,-1,216,3648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2776,-2,-2,1800,0,NE
1557421200,0,-1,-1,-1,-1,-1,-1,-1,184,1392,-1,-1,-1,-1,232,2944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2408,-2,-2,1688,0,NE
1557421380,0,-1,-1,-1,-1,-1,-1,-1,176,1456,-1,-1,-1,-1,224,4584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3312,-2,-2,1656,0,NE
1557421560,0,-1,-1,-1,-1,-1,-1,-1,168,1344,-1,-1,-1,-1,208,3096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2512,-2,-2,1576,0,NE
1557421740,0,-1,-1,-1,-1,-1,-1,-1,168,3640,-1,-1,-1,-1,216,2984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2232,-2,-2,3888,0,NE
1557421920,0,-1,-1,-1,-1,-1,-1,-1,176,1608,-1,-1,-1,-1,224,2880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2128,-2,-2,1872,0,NE
1557422100,0,-1,-1,-1,-1,-1,-1,-1,192,104408,-1,-1,-1,-1,264,9624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,8904,-2,-2,104656,0,NE
1557422280,0,-1,-1,-1,-1,-1,-1,-1,184,23552,-1,-1,-1,-1,216,3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2432,-2,-2,23824,0,NE
1557422460,0,-1,-1,-1,-1,-1,-1,-1,168,2232,-1,-1,-1,-1,216,3280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2424,-2,-2,2416,0,NE
1557422640,0,-1,-1,-1,-1,-1,-1,-1,168,1288,-1,-1,-1,-1,216,3264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2752,-2,-2,1584,0,NE
1557422820,0,-1,-1,-1,-1,-1,-1,-1,184,1248,-1,-1,-1,-1,232,2712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2032,-2,-2,1472,0,NE
1557423000,0,-1,-1,-1,-1,-1,-1,-1,168,1368,-1,-1,-1,-1,216,2472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1856,-2,-2,1608,0,NE
1557423180,0,-1,-1,-1,-1,-1,-1,-1,168,1496,-1,-1,-1,-1,224,2688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1992,-2,-2,1768,0,NE
1557423360,0,-1,-1,-1,-1,-1,-1,-1,200,1416,-1,-1,-1,-1,232,3240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2568,-2,-2,1608,0,NE
1557423540,0,-1,-1,-1,-1,-1,-1,-1,168,1528,-1,-1,-1,-1,216,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3280,-2,-2,1848,0,NE
1557423720,0,-1,-1,-1,-1,-1,-1,-1,168,2632,-1,-1,-1,-1,224,2912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2184,-2,-2,2848,0,NE
1557423900,0,-1,-1,-1,-1,-1,-1,-1,200,5376,-1,-1,-1,-1,224,4376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3608,-2,-2,5616,0,NE
1557424080,0,-1,-1,-1,-1,-1,-1,-1,176,126560,-1,-1,-1,-1,224,6600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5896,-2,-2,126800,0,NE
1557424260,0,-1,-1,-1,-1,-1,-1,-1,168,1712,-1,-1,-1,-1,208,4064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3184,-2,-2,1912,0,NE
1557424440,0,-1,-1,-1,-1,-1,-1,-1,192,1304,-1,-1,-1,-1,240,3552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3000,-2,-2,1632,0,NE
1557424620,0,-1,-1,-1,-1,-1,-1,-1,160,1424,-1,-1,-1,-1,208,2824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2184,-2,-2,1648,0,NE
1557424800,0,-1,-1,-1,-1,-1,-1,-1,160,1464,-1,-1,-1,-1,216,4304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2496,-2,-2,1632,0,NE
1557424980,0,-1,-1,-1,-1,-1,-1,-1,176,1720,-1,-1,-1,-1,240,3800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3584,-2,-2,2008,0,NE
1557425160,0,-1,-1,-1,-1,-1,-1,-1,176,1392,-1,-1,-1,-1,216,2848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2128,-2,-2,1576,0,NE
1557425340,0,-1,-1,-1,-1,-1,-1,-1,184,1168,-1,-1,-1,-1,232,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2080,-2,-2,1472,0,NE
1557425520,0,-1,-1,-1,-1,-1,-1,-1,176,1568,-1,-1,-1,-1,216,2936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2344,-2,-2,1840,0,NE
1557425700,0,-1,-1,-1,-1,-1,-1,-1,184,1336,-1,-1,-1,-1,232,3584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2696,-2,-2,1608,0,NE
1557425880,0,-1,-1,-1,-1,-1,-1,-1,160,107984,-1,-1,-1,-1,224,6368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5688,-2,-2,108200,0,NE
1557426060,0,-1,-1,-1,-1,-1,-1,-1,200,19416,-1,-1,-1,-1,232,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3176,-2,-2,19664,0,NE
1557426240,0,-1,-1,-1,-1,-1,-1,-1,168,1264,-1,-1,-1,-1,216,2624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2000,-2,-2,1504,0,NE
1557426420,0,-1,-1,-1,-1,-1,-1,-1,168,1280,-1,-1,-1,-1,216,3304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2624,-2,-2,1560,0,NE
1557426600,0,-1,-1,-1,-1,-1,-1,-1,184,1320,-1,-1,-1,-1,232,2920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2344,-2,-2,1560,0,NE
1557426780,0,-1,-1,-1,-1,-1,-1,-1,168,1424,-1,-1,-1,-1,216,2616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1880,-2,-2,1664,0,NE
1557426960,0,-1,-1,-1,-1,-1,-1,-1,160,2136,-1,-1,-1,-1,208,19568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,18472,-2,-2,2288,0,NE
1557427140,0,-1,-1,-1,-1,-1,-1,-1,168,1776,-1,-1,-1,-1,224,10976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,10784,-2,-2,2120,0,NE
1557427320,0,-1,-1,-1,-1,-1,-1,-1,184,1648,-1,-1,-1,-1,216,3696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,2744,-2,-2,1824,0,NE
1557427500,0,-1,-1,-1,-1,-1,-1,-1,192,1384,-1,-1,-1,-1,240,1936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1360,-2,-2,1672,0,NE
1557427680,0,-1,-1,-1,-1,-1,-1,-1,168,4448,-1,-1,-1,-1,224,2256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1624,-2,-2,4696,0,NE
1557427860,0,-1,-1,-1,-1,-1,-1,-1,176,129272,-1,-1,-1,-1,232,6160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,5456,-2,-2,129520,0,NE
1557428040,0,-1,-1,-1,-1,-1,-1,-1,168,1640,-1,-1,-1,-1,216,2592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1848,-2,-2,1904,0,NE
1557428220,0,-1,-1,-1,-1,-1,-1,-1,184,1968,-1,-1,-1,-1,232,2008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1392,-2,-2,2232,0,NE
1557428400,0,-1,-1,-1,-1,-1,-1,-1,184,1728,-1,-1,-1,-1,216,2264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,1496,-2,-2,1976,0,NE
1557428580,0,-1,-1,-1,-1,-1,-1,-1,168,2016,-1,-1,-1,-1,216,4872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,3512,-2,-2,2216,0,NE
